59 	Avg Reward:  0.1259765625 	 Loss:  0.48274537920951843 	 Wins:  0.1953125 	 Epsilon:  0.6561000000000001
60 	Avg Reward:  0.134765625 	 Loss:  0.473624587059021 	 Wins:  0.2 	 Epsilon:  0.6561000000000001
61 	Avg Reward:  0.147705078125 	 Loss:  0.4842897057533264 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
62 	Avg Reward:  0.1318359375 	 Loss:  0.4853789210319519 	 Wins:  0.1984126984126984 	 Epsilon:  0.6561000000000001
63 	Avg Reward:  0.1494140625 	 Loss:  0.4843648076057434 	 Wins:  0.20833333333333334 	 Epsilon:  0.6561000000000001
64 	Avg Reward:  0.12744140625 	 Loss:  0.4909445643424988 	 Wins:  0.7782101167315175 	 Epsilon:  0.6561000000000001
65 	Avg Reward:  0.1337890625 	 Loss:  0.4803456664085388 	 Wins:  0.5952380952380952 	 Epsilon:  0.6561000000000001
66 	Avg Reward:  0.12646484375 	 Loss:  0.4738151431083679 	 Wins:  0.5836575875486382 	 Epsilon:  0.6561000000000001
67 	Avg Reward:  0.153076171875 	 Loss:  0.4711262583732605 	 Wins:  0.21052631578947367 	 Epsilon:  0.6561000000000001
68 	Avg Reward:  0.138427734375 	 Loss:  0.48071718215942383 	 Wins:  0.20202020202020202 	 Epsilon:  0.6561000000000001
69 	Avg Reward:  0.13427734375 	 Loss:  0.4657818377017975 	 Wins:  0.9881422924901185 	 Epsilon:  0.6561000000000001
70 	Avg Reward:  0.14990234375 	 Loss:  0.4783000946044922 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
71 	Avg Reward:  0.13330078125 	 Loss:  0.4727366268634796 	 Wins:  0.199203187250996 	 Epsilon:  0.6561000000000001
72 	Avg Reward:  0.126220703125 	 Loss:  0.46478012204170227 	 Wins:  0.3898635477582846 	 Epsilon:  0.6561000000000001
73 	Avg Reward:  0.132080078125 	 Loss:  0.48030802607536316 	 Wins:  0.39603960396039606 	 Epsilon:  0.6561000000000001
74 	Avg Reward:  0.1328125 	 Loss:  0.49508658051490784 	 Wins:  0.3968253968253968 	 Epsilon:  0.6561000000000001
75 	Avg Reward:  0.123046875 	 Loss:  0.45864370465278625 	 Wins:  0.7692307692307693 	 Epsilon:  0.6561000000000001
76 	Avg Reward:  0.135009765625 	 Loss:  0.4900672733783722 	 Wins:  0.3992015968063872 	 Epsilon:  0.6561000000000001
77 	Avg Reward:  0.128662109375 	 Loss:  0.4657882750034332 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
78 	Avg Reward:  0.141357421875 	 Loss:  0.4658902585506439 	 Wins:  0.20366598778004075 	 Epsilon:  0.6561000000000001
79 	Avg Reward:  0.117431640625 	 Loss:  0.500845193862915 	 Wins:  0.38095238095238093 	 Epsilon:  0.6561000000000001
80 	Avg Reward:  0.13134765625 	 Loss:  0.48771432042121887 	 Wins:  0.9803921568627451 	 Epsilon:  0.6561000000000001
81 	Avg Reward:  0.134033203125 	 Loss:  0.4883771240711212 	 Wins:  0.1996007984031936 	 Epsilon:  0.6561000000000001
82 	Avg Reward:  0.132568359375 	 Loss:  0.4711347222328186 	 Wins:  0.1988071570576541 	 Epsilon:  0.6561000000000001
83 	Avg Reward:  0.13623046875 	 Loss:  0.46825772523880005 	 Wins:  0.20080321285140562 	 Epsilon:  0.6561000000000001
84 	Avg Reward:  0.139892578125 	 Loss:  0.4757380783557892 	 Wins:  0.2028397565922921 	 Epsilon:  0.6561000000000001
85 	Avg Reward:  0.136474609375 	 Loss:  0.4794437885284424 	 Wins:  0.40080160320641284 	 Epsilon:  0.6561000000000001
86 	Avg Reward:  0.132568359375 	 Loss:  0.4783925414085388 	 Wins:  0.1988071570576541 	 Epsilon:  0.6561000000000001
87 	Avg Reward:  0.14501953125 	 Loss:  0.4755578637123108 	 Wins:  0.205761316872428 	 Epsilon:  0.6561000000000001
88 	Avg Reward:  0.13671875 	 Loss:  0.4877445697784424 	 Wins:  0.6 	 Epsilon:  0.6561000000000001
89 	Avg Reward:  0.1591796875 	 Loss:  0.4910116195678711 	 Wins:  0.42735042735042733 	 Epsilon:  0.6561000000000001
90 	Avg Reward:  0.123779296875 	 Loss:  0.4807661175727844 	 Wins:  0.1941747572815534 	 Epsilon:  0.6561000000000001
91 	Avg Reward:  0.142822265625 	 Loss:  0.4592343866825104 	 Wins:  0.8113590263691683 	 Epsilon:  0.6561000000000001
92 	Avg Reward:  0.135498046875 	 Loss:  0.4843677580356598 	 Wins:  0.20040080160320642 	 Epsilon:  0.6561000000000001
93 	Avg Reward:  0.1484375 	 Loss:  0.4735983610153198 	 Wins:  1.2295081967213115 	 Epsilon:  0.6561000000000001
94 	Avg Reward:  0.111083984375 	 Loss:  0.46747758984565735 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
95 	Avg Reward:  0.140625 	 Loss:  0.46333009004592896 	 Wins:  0.2032520325203252 	 Epsilon:  0.6561000000000001
96 	Avg Reward:  0.144287109375 	 Loss:  0.47974538803100586 	 Wins:  0.2053388090349076 	 Epsilon:  0.6561000000000001
97 	Avg Reward:  0.132080078125 	 Loss:  0.48585057258605957 	 Wins:  0.39603960396039606 	 Epsilon:  0.6561000000000001
98 	Avg Reward:  0.1494140625 	 Loss:  0.48643437027931213 	 Wins:  0.20833333333333334 	 Epsilon:  0.6561000000000001
99 	Avg Reward:  0.150634765625 	 Loss:  0.47510799765586853 	 Wins:  0.6237006237006237 	 Epsilon:  0.6561000000000001
100 	Avg Reward:  0.130615234375 	 Loss:  0.47283926606178284 	 Wins:  0.9784735812133072 	 Epsilon:  0.6561000000000001
101 	Avg Reward:  0.13525390625 	 Loss:  0.47878384590148926 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
102 	Avg Reward:  0.14990234375 	 Loss:  0.4702571928501129 	 Wins:  0.6224066390041494 	 Epsilon:  0.6561000000000001
103 	Avg Reward:  0.138671875 	 Loss:  0.4967074692249298 	 Wins:  0.4032258064516129 	 Epsilon:  0.6561000000000001
104 	Avg Reward:  0.129638671875 	 Loss:  0.48511064052581787 	 Wins:  0.19723865877712032 	 Epsilon:  0.6561000000000001
105 	Avg Reward:  0.129150390625 	 Loss:  0.47506266832351685 	 Wins:  0.3929273084479371 	 Epsilon:  0.6561000000000001
106 	Avg Reward:  0.15185546875 	 Loss:  0.49650388956069946 	 Wins:  0.41841004184100417 	 Epsilon:  0.6561000000000001
107 	Avg Reward:  0.14208984375 	 Loss:  0.48471200466156006 	 Wins:  0.20408163265306123 	 Epsilon:  0.6561000000000001
108 	Avg Reward:  0.12841796875 	 Loss:  0.472042977809906 	 Wins:  0.39215686274509803 	 Epsilon:  0.6561000000000001
109 	Avg Reward:  0.124755859375 	 Loss:  0.4845893979072571 	 Wins:  0.3883495145631068 	 Epsilon:  0.6561000000000001
110 	Avg Reward:  0.137451171875 	 Loss:  0.49493348598480225 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
111 	Avg Reward:  0.151123046875 	 Loss:  0.47091174125671387 	 Wins:  1.0351966873706004 	 Epsilon:  0.6561000000000001
112 	Avg Reward:  0.1328125 	 Loss:  0.4404374957084656 	 Wins:  0.3968253968253968 	 Epsilon:  0.6561000000000001
113 	Avg Reward:  0.152099609375 	 Loss:  0.472726434469223 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
114 	Avg Reward:  0.129638671875 	 Loss:  0.4788942337036133 	 Wins:  0.19723865877712032 	 Epsilon:  0.6561000000000001
115 	Avg Reward:  0.14306640625 	 Loss:  0.480040580034256 	 Wins:  0.40816326530612246 	 Epsilon:  0.6561000000000001
116 	Avg Reward:  0.1533203125 	 Loss:  0.4656272530555725 	 Wins:  0.42016806722689076 	 Epsilon:  0.6561000000000001
117 	Avg Reward:  0.13916015625 	 Loss:  0.47170278429985046 	 Wins:  0.20242914979757085 	 Epsilon:  0.6561000000000001
118 	Avg Reward:  0.1552734375 	 Loss:  0.4900739789009094 	 Wins:  0.8403361344537815 	 Epsilon:  0.6561000000000001
119 	Avg Reward:  0.1337890625 	 Loss:  0.4612484574317932 	 Wins:  0.5952380952380952 	 Epsilon:  0.6561000000000001
120 	Avg Reward:  0.146240234375 	 Loss:  0.4822039008140564 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
121 	Avg Reward:  0.14306640625 	 Loss:  0.4699389338493347 	 Wins:  0.40816326530612246 	 Epsilon:  0.6561000000000001
122 	Avg Reward:  0.148193359375 	 Loss:  0.4753583073616028 	 Wins:  0.4140786749482402 	 Epsilon:  0.6561000000000001
123 	Avg Reward:  0.134765625 	 Loss:  0.46956852078437805 	 Wins:  0.7936507936507936 	 Epsilon:  0.6561000000000001
124 	Avg Reward:  0.137939453125 	 Loss:  0.48046523332595825 	 Wins:  0.4024144869215292 	 Epsilon:  0.6561000000000001
125 	Avg Reward:  0.148193359375 	 Loss:  0.4664480686187744 	 Wins:  0.4140786749482402 	 Epsilon:  0.6561000000000001
126 	Avg Reward:  0.1455078125 	 Loss:  0.4848719537258148 	 Wins:  0.6147540983606558 	 Epsilon:  0.6561000000000001
127 	Avg Reward:  0.137939453125 	 Loss:  0.462674617767334 	 Wins:  0.4024144869215292 	 Epsilon:  0.6561000000000001
128 	Avg Reward:  0.14794921875 	 Loss:  0.4601745009422302 	 Wins:  0.2074688796680498 	 Epsilon:  0.6561000000000001
129 	Avg Reward:  0.1455078125 	 Loss:  0.47868651151657104 	 Wins:  0.6147540983606558 	 Epsilon:  0.6561000000000001
130 	Avg Reward:  0.153564453125 	 Loss:  0.4678270220756531 	 Wins:  0.6289308176100629 	 Epsilon:  0.6561000000000001
